feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
12.467695,138.332206,23692.299551,9.090196,348.697610,441.414413,15.496069,40.443763,4.406098,0
6.577157,249.353309,21435.437025,10.744048,292.009105,543.116408,12.528834,47.626320,3.874443,0
0.674644,185.842683,22161.453369,4.451606,346.924181,506.918500,12.494064,58.851719,3.722710,0
1.704192,176.560241,8998.071537,6.687415,355.209667,308.705951,18.458338,50.046281,4.538471,0
10.552916,197.076585,29327.887242,10.259991,310.776855,428.575726,15.293933,85.364649,2.842013,0
4.559107,165.596104,25036.827178,7.297610,329.228114,342.496462,15.233274,53.441944,4.838798,0
4.263074,161.495817,29827.242458,7.754510,322.767579,393.855977,11.102575,63.938455,3.362978,0
4.133514,203.380011,36151.169840,7.320479,276.244702,499.630347,15.893001,68.512120,3.831313,1
13.618092,173.533001,28945.226412,6.733087,371.655275,323.986552,19.427917,65.242181,4.023046,1
6.800927,209.965074,17654.371335,10.345897,391.659065,518.482571,18.140896,53.526274,2.955746,1
12.542311,209.219896,19335.993290,5.294402,374.332806,474.975392,12.508169,70.521141,4.445636,0
11.123300,259.679112,9231.859686,10.383343,310.724329,350.488263,16.071060,64.795680,3.447514,0
11.028268,187.804354,42960.536985,6.926161,305.517150,468.241021,13.505982,70.152764,4.700990,1
10.878601,199.282362,9691.832239,10.303377,334.994878,394.182726,12.044267,61.162087,4.615303,1
4.283449,179.037787,32951.762456,6.062581,292.188602,401.253415,16.096584,67.103991,4.734111,1
11.542149,234.624912,14151.244254,6.961558,322.680757,399.184856,18.001601,89.865575,4.206301,0
6.875837,212.088295,24455.088211,5.016155,,562.474310,17.662058,84.554403,4.189212,0
2.440291,208.767750,21949.928657,6.959200,,459.797198,16.329056,79.346991,2.112518,1
3.536668,257.063799,13406.884804,7.974619,284.283524,448.578770,11.244473,62.413112,3.759642,1
7.410919,205.792064,30330.367569,7.510560,363.029034,493.803565,11.034641,85.215986,3.965997,0
6.741289,205.232888,28754.484889,7.508667,321.396177,385.140948,16.157565,81.176673,3.858375,0
13.814981,154.581794,23335.688420,6.475215,292.256079,505.146178,15.147113,56.562329,3.331809,1
8.672453,140.647418,29929.576288,8.137730,375.357506,444.285696,10.798466,68.464944,4.738221,1
8.702204,180.139198,37819.511154,8.271539,323.244465,365.413270,15.191627,93.387114,3.729293,0
0.734898,199.821514,12063.341651,11.280112,312.319267,415.342175,11.653090,82.370706,4.599901,1
0.946022,161.590252,17725.219621,6.068476,303.906337,456.172461,15.119857,73.430610,3.951426,1
4.230636,165.985858,10087.468883,8.826296,354.030392,438.482377,12.901576,77.242318,3.733314,0
6.269494,220.869491,15295.697063,9.687956,284.729843,538.782677,15.405618,36.128787,4.463757,0
13.008877,178.465564,19416.571218,9.739484,366.716507,509.280727,17.664265,79.294452,2.941381,0
0.727618,177.905827,19547.431096,7.621688,381.551905,466.566356,14.855141,70.450054,4.691602,1
10.124806,185.713202,22632.911157,7.353006,366.336800,410.665870,13.047559,58.950053,4.062666,0
8.698859,161.604304,36517.084538,7.815009,328.953155,471.900230,8.851467,90.022870,3.230025,0
3.417890,224.276216,29771.705634,8.432728,290.424280,446.473309,11.379760,63.394735,3.781553,0
12.842595,242.499348,18501.702388,6.680551,355.888982,438.361791,14.361278,48.904331,4.859385,0
5.332291,230.008071,26808.985426,7.511767,322.228753,354.116682,15.327925,52.235433,2.895762,0
11.705536,245.980646,16855.226896,8.733168,286.655408,352.730453,11.773433,66.781108,3.953164,0
3.830573,133.555440,30583.669713,8.828818,385.226497,389.296316,11.493533,62.169249,4.856092,1
7.934382,225.758909,18056.979675,7.442287,309.130982,311.267546,18.661650,78.542512,4.197556,1
10.884561,192.532809,20585.085430,5.743687,332.654723,360.252032,13.307756,78.677606,4.818746,0
12.090827,240.956264,9384.364437,8.220771,337.301451,386.152335,10.616855,88.458592,3.907869,0
5.010153,176.141022,17197.609258,6.772242,411.174674,490.550678,13.585388,68.925413,3.710209,0
2.957443,222.978318,39344.803766,5.851720,326.902056,410.684830,12.934277,76.258298,3.403293,0
9.161271,254.068193,-922.112522,7.823250,270.708217,576.565425,18.477872,68.228524,4.121252,0
8.965182,216.809968,20624.402770,6.288914,307.403126,588.114124,16.051876,73.346922,4.509881,0
0.659481,201.524006,15736.037203,5.823134,306.101289,436.615990,10.941349,75.890719,4.545321,1
8.425879,192.265136,16564.170680,6.903162,253.078996,469.791485,17.918375,79.511091,4.008018,0
13.192429,214.424231,32486.842280,4.168640,374.060668,426.881037,14.244840,58.717067,3.255874,1
3.450559,191.585731,14461.926176,6.992650,433.380102,437.363294,13.496476,73.186670,4.262241,0
8.781573,160.389735,7456.698039,7.810801,370.224060,461.577370,13.723037,68.503758,2.779668,0
12.833140,217.745806,19244.269967,6.646010,301.884462,477.644565,14.231393,78.512929,4.036292,0
5.390399,251.174771,19862.993377,6.651805,362.224265,408.099866,12.192777,77.303345,3.427538,1
11.464430,210.678142,26772.725045,6.700858,282.176694,364.740984,11.923269,65.816515,4.296000,0
12.549684,232.608380,33435.583263,8.836645,384.110532,513.591195,11.285668,,3.891180,1
0.678020,237.245980,27420.575157,10.776558,301.135609,335.219229,12.184252,56.736533,3.391483,1
4.103614,199.547248,28546.821494,5.582793,302.108714,508.799723,11.788854,69.622356,3.750544,1
3.410915,196.123593,15169.686702,4.866551,358.242346,607.546048,13.851984,40.373437,2.911343,1
12.721438,172.421490,13268.436865,8.728302,348.565809,427.146900,16.944473,94.738600,6.400334,1
8.406833,205.726491,23435.448642,5.021401,359.372746,443.769650,8.254579,72.340526,5.869177,0
1.728765,214.438272,25725.604394,5.679335,363.967884,398.010972,11.159135,55.049772,4.321585,0
5.342268,168.306044,28234.409946,8.000493,383.100287,321.034338,16.644459,65.053052,3.836178,0
3.807684,189.014688,25507.896566,6.891751,331.344100,398.485199,14.858571,81.180906,3.420942,0
13.924218,232.137405,15969.973011,5.690981,288.597913,308.845747,12.764513,75.625718,4.908555,0
12.322985,177.139884,14665.385689,8.336986,270.294280,473.882683,12.461692,77.221363,4.289440,0
11.912141,222.103041,31594.051026,4.682917,344.396982,395.606524,16.041816,53.589087,4.537042,1
1.529598,210.297694,28711.226965,9.406672,418.573555,482.604542,11.199780,,3.901690,1
5.340718,188.515031,4332.597063,5.701586,374.365952,391.726781,14.242368,72.693379,3.913753,1
6.175852,226.962857,25456.472746,7.405196,340.177870,376.598293,14.426704,48.328112,4.767124,0
4.518580,218.148034,24705.469832,6.566411,368.830557,483.404446,11.422837,65.137267,3.298384,0
12.405606,196.563342,13693.914020,9.202022,381.831414,503.049803,9.157222,62.295845,2.375212,1
6.374024,201.581863,9801.119953,5.571848,298.671349,361.629907,14.741654,72.476484,5.665834,0
10.704614,211.029452,28382.465071,5.805690,378.798697,463.880658,10.546383,63.892135,4.275307,1
8.154643,214.355056,24817.997676,8.173342,357.510939,570.391715,14.798922,58.610212,4.927901,0
5.636614,212.441591,8823.624308,9.515184,308.982300,321.850878,9.697380,54.620749,4.095774,0
1.240614,221.203609,20313.640824,6.975779,309.821809,455.112838,15.609474,61.042213,3.883191,1
11.989167,182.537225,31495.922924,7.496666,307.217041,392.970747,10.436138,60.442564,3.554388,1
6.729508,245.571892,17078.320818,8.584862,356.156491,442.507698,22.810955,62.434192,3.410159,0
1.019105,195.260788,35809.432007,7.023041,439.938609,487.218570,11.131748,53.089186,2.788956,1
6.688993,192.817041,8761.517805,8.199380,280.262885,418.999659,18.906106,107.411223,4.593662,0
0.630114,240.348202,32500.203867,4.612610,315.232463,331.316443,10.344525,71.255781,3.031705,1
4.456975,230.554806,18923.476214,5.760696,271.460810,482.286182,6.482411,84.436843,4.788407,0
12.566875,139.059712,12434.975797,8.151407,314.574092,426.255588,16.360594,84.481860,3.948391,1
4.814701,198.414185,18141.353235,7.323412,270.787837,559.128229,11.001632,81.053427,2.908899,0
4.654011,223.081865,28581.287021,5.609761,365.026744,472.894445,16.252773,76.626424,3.660773,0
4.255112,215.934959,9444.605152,6.158089,333.096668,425.278999,15.723463,84.193325,3.760159,0
7.978431,145.086858,30870.779209,8.896834,308.141793,474.254930,11.864396,106.988574,3.644646,0
6.985942,176.010738,27029.413235,4.842085,324.627927,503.466876,13.077716,47.439824,4.547362,0
5.338852,173.771557,-29.047803,5.891909,375.276838,333.949242,9.488076,44.783689,3.526630,0
11.929781,218.618113,23450.956663,9.194509,351.992649,375.374225,10.168182,75.718005,3.258132,0
6.555493,226.319239,31636.515152,8.154991,293.389673,467.941994,10.662079,12.100492,3.628992,0
11.725231,210.122420,14413.242339,6.384294,324.453945,465.596291,15.314688,59.748215,4.369997,0
5.650402,197.448135,-2671.890242,6.726654,248.798542,382.789666,14.044181,88.785705,4.580706,0
4.919625,172.631348,28168.066155,7.789225,315.306845,442.093393,11.390051,43.658396,4.254995,1
2.467517,232.848680,30231.152663,4.596004,264.376734,481.465666,10.010410,,3.601796,1
0.946333,128.070591,34549.259014,9.488285,299.362269,438.057396,15.005932,44.966485,4.975939,1
8.003943,215.916466,12273.404356,5.403489,358.377060,352.182118,12.849585,89.803679,3.861510,0
4.988230,217.807551,11336.995881,6.735853,309.354125,227.471926,13.960465,51.288932,3.032422,0
2.045511,208.354027,15756.731743,8.040180,297.419608,381.598027,13.025684,65.488122,4.180361,0
7.373170,198.351490,32149.196288,6.421794,328.462386,414.875321,17.251207,65.673129,4.784865,0
10.049367,203.052251,12223.865076,9.412615,322.978303,377.941993,8.212903,56.071193,5.163694,0
8.816985,219.866448,21413.764012,6.879040,323.361874,458.121497,11.526912,67.509858,4.208035,0
0.268132,177.260798,5933.914558,7.098654,273.467079,457.360838,10.949315,63.903886,5.682058,1
5.183797,221.877661,34077.332708,9.798697,380.394365,320.642414,14.893070,67.416616,3.761191,0
9.404725,198.522572,20686.696469,5.997747,356.235453,447.716987,12.179952,83.615087,5.995155,1
5.542939,201.469357,21921.354807,6.279874,340.460193,478.021142,12.327547,54.311587,4.280913,0
6.152428,113.229551,51273.988917,8.765199,315.857720,491.618521,11.393887,62.825347,3.664119,0
11.047706,155.686984,30177.676662,5.506842,273.863978,438.704034,13.331577,68.434093,2.210491,1
2.162402,191.082823,26105.159628,7.019626,401.165076,441.248395,10.439583,60.233650,4.634521,0
2.392369,177.051871,21005.865454,8.078283,344.463087,381.066429,10.944419,100.193582,3.333143,0
10.745000,227.231696,19218.351775,7.470739,243.866760,546.974048,13.601369,54.505817,3.245812,1
12.880777,150.425488,7340.762013,8.357615,346.463315,475.945121,14.336079,81.736611,6.437053,1
2.299637,236.677425,28919.699451,7.064392,280.869347,460.466507,18.491987,66.853868,3.083055,1
0.815740,223.863474,18924.749577,7.931484,342.693206,466.374482,13.939516,73.928378,3.123442,0
11.435761,205.028140,19167.724780,5.278553,228.894043,502.134032,14.786407,58.854375,3.872123,1
7.938935,182.356582,6724.436557,4.833260,309.606874,390.024876,15.996792,,5.185835,1
3.416438,160.689841,32222.277957,10.475234,285.419464,291.868390,16.217543,98.128719,3.808591,0
0.655307,159.118770,22357.367193,6.876286,355.589375,347.138818,13.736813,78.407240,2.997485,1
7.705682,174.920137,22571.679765,9.804425,362.725298,546.581482,13.457302,,4.379633,0
2.143469,197.492919,16618.029682,5.103929,311.942652,386.742030,14.340126,45.276522,3.539293,1
12.603889,219.269669,26098.362712,6.862196,382.576440,457.295603,21.126942,66.611453,4.231552,1
12.674273,220.566732,29034.455982,7.968656,354.735910,455.114030,12.570786,57.113482,4.049232,1
10.298330,232.384165,26386.194995,10.606437,385.420467,528.643086,14.699655,75.414810,4.046178,0
13.769174,230.666933,11409.266721,9.513350,279.538245,424.283675,16.744977,39.806576,3.682000,1
4.276467,175.637282,5214.630083,5.975805,,502.353197,15.621124,72.063885,4.382984,0
1.657940,180.791825,19934.914194,9.397644,258.705373,518.016436,17.598768,54.098638,3.553855,0
9.004868,232.167992,25418.985912,8.335821,312.693503,386.531600,12.160030,89.592182,3.200221,0
3.420622,172.096800,-1556.134790,7.842296,352.169033,404.943571,13.287579,69.061265,4.878350,0
9.736551,230.523310,12529.541793,10.224584,348.233586,425.533932,17.946211,84.716253,2.778870,0
1.025522,199.591824,16121.152810,7.375115,373.838742,381.479365,12.190252,88.066363,2.908264,1
4.793857,,21213.747974,7.002865,373.969095,431.315687,17.638514,54.368438,3.820754,0
9.206864,212.166432,30915.579213,3.792514,307.314461,415.282164,19.933806,36.844207,3.938391,1
13.117036,205.142228,17057.655678,8.103589,,533.445228,13.340474,64.581605,4.499494,0
1.198697,172.189244,29001.705468,4.761903,348.261873,461.246283,15.942384,40.516919,2.747322,0
6.325084,121.406130,17974.327038,8.634731,394.735555,497.844883,11.336356,65.357996,3.391553,1
13.246379,206.926619,29574.606757,4.433970,318.488677,533.138265,10.672994,79.133856,4.117879,1
0.752891,212.163895,15009.159898,6.168765,291.045070,565.372617,12.672270,88.556636,3.178666,0
6.376164,224.349388,20749.041433,9.832363,318.413021,384.517170,7.710590,72.434202,4.542840,1
10.469314,211.508909,28757.574980,6.796685,297.876670,531.353203,17.869384,56.734036,2.744587,1
6.716610,175.189543,20762.482791,6.271515,334.251644,549.430880,15.539272,65.220435,3.883104,0
11.935878,144.639386,-820.376867,8.380344,343.496444,380.931855,18.716937,56.334660,4.470241,1
5.642664,193.896245,17874.948186,4.436988,434.769825,301.941941,13.830559,82.789782,4.501730,0
4.284729,228.940868,24870.471634,8.536673,325.413286,452.893041,10.594778,66.581154,3.041898,0
0.356203,194.879547,21033.268538,7.549606,345.512734,231.878185,13.559866,90.791046,2.836156,0
6.892363,158.990517,10874.630807,8.325125,252.709005,433.699293,10.643287,84.395145,3.377384,0
13.722966,144.412887,16008.625692,5.919732,,398.348898,12.388264,80.043317,3.794628,1
12.789976,,27134.040496,6.450272,320.631420,463.727434,10.591306,58.779513,5.947916,0
0.010755,204.078697,28681.445567,4.380002,307.027824,357.054957,12.753659,90.153278,3.569242,1
0.446309,212.388280,24895.089211,10.106915,266.107745,413.898832,13.434401,64.925207,3.893398,0
0.820315,128.703398,14359.732518,7.018943,347.588695,404.991111,17.607159,71.940124,3.898278,1
12.027531,178.410881,12262.063337,4.871161,258.644159,344.599242,10.540133,82.839140,4.742172,1
5.099988,243.250134,39905.873548,6.402061,329.731245,465.290059,13.332763,82.374961,4.339071,0
3.865563,129.770613,10577.431838,4.678454,345.186167,465.667549,10.049519,59.917774,3.940942,0
10.399205,245.648104,31391.030217,4.601380,302.188723,496.496926,10.608393,95.201245,4.175769,0
4.731855,235.126684,21866.462730,6.484939,404.321710,354.028305,15.453408,48.640884,2.349838,1
5.361888,225.557033,25860.019719,6.481328,,430.584623,11.190015,,2.500187,0
9.766777,214.010287,24081.334815,5.992954,277.328040,232.825540,14.545069,77.138256,4.852411,0
12.497841,214.318270,18342.392404,9.491391,398.190987,373.697987,18.169877,61.900642,4.816336,1
2.485897,218.579815,26512.085905,5.825134,431.890773,407.707270,12.728386,57.611542,4.075269,1
2.848928,251.002113,12193.966055,7.969270,271.187792,485.329289,13.024111,92.535727,3.706174,0
2.786516,162.801351,17463.116934,5.824887,330.703150,455.203948,15.685198,90.809056,3.546410,0
13.220581,141.715663,22428.148440,7.243945,349.298568,600.114734,19.979415,80.883268,2.088530,1
7.833619,134.777965,-2728.686780,3.962264,334.567996,390.605089,22.401573,39.668484,3.351178,0
11.489333,205.503622,32834.686588,6.019446,375.541228,391.321195,13.031886,77.028613,3.976629,1
2.652214,230.987898,19103.514196,4.953148,342.664935,436.468307,13.944006,34.999816,5.269732,1
12.093059,175.215954,18039.398134,9.068951,345.902344,547.800600,13.997261,76.606903,3.617127,0
4.176908,211.867481,11028.610855,6.668037,366.802196,383.119421,16.461802,47.476648,4.312572,0
8.681318,205.119716,18688.971163,5.629442,278.368524,442.625447,16.627247,71.519796,4.152633,0
3.031724,,7651.733635,8.802997,327.056423,464.261091,14.568382,94.291896,4.519123,1
7.179694,221.812662,10874.224883,9.778958,,426.151758,16.908818,49.428483,3.704850,0
10.547606,211.781283,13955.784240,6.976016,292.717108,338.209271,10.577890,63.746352,5.490984,0
2.471446,176.983276,20300.680616,6.356995,288.599739,429.537136,18.189112,56.390971,2.652797,1
13.497961,186.105960,19743.445951,7.846383,,383.056992,12.339624,56.901479,5.168687,1
11.885262,226.737825,14039.379266,7.687928,359.219985,329.691496,17.197849,,5.170027,1
9.847764,203.588513,15602.532478,5.435882,309.888596,452.101940,16.393680,94.140421,3.761830,0
10.552354,240.332135,25510.420285,5.556024,350.570120,449.207141,13.082601,82.452920,4.248073,1
3.978155,178.168108,13520.731192,12.068928,309.528518,498.184544,19.034642,83.427972,3.203147,0
1.297240,228.758093,33753.533000,6.148261,245.276808,368.901274,14.067886,56.262244,4.423198,1
4.555212,192.267191,25999.697434,8.018777,289.255189,362.366210,12.612933,62.749308,3.431920,0
1.855786,211.547868,14392.607831,6.685963,300.025511,495.111619,16.739664,94.066361,4.571629,0
4.682311,143.209793,8109.165400,4.874839,316.050636,447.077211,11.111597,80.501814,3.086834,0
10.742716,220.025937,21225.521426,7.626446,361.990796,372.877094,20.002280,59.388534,2.785200,0
2.398832,169.249131,29562.464011,6.290848,331.908170,366.600108,16.555084,95.512347,4.360794,1
1.037993,235.952397,21385.015760,6.195528,344.037093,465.592755,14.858053,79.429032,4.570985,0
11.308291,225.543432,21092.493529,9.429112,273.814098,304.169283,13.650325,80.669074,4.683874,0
13.055406,177.921596,6928.430238,7.270946,365.338824,479.225778,18.382468,86.926022,4.184166,0
5.744827,245.241283,27473.811428,7.282481,399.937511,382.660725,11.994712,71.328973,4.203113,0
3.013196,246.515782,10375.742526,3.399764,324.365953,365.983889,19.015638,63.870082,3.992995,0
12.391404,,34150.928674,7.614986,365.070669,603.437416,18.040107,72.679768,4.061773,0
0.796947,237.859098,20692.951629,7.068220,331.637781,561.746373,13.958124,47.408247,3.976588,0
4.857587,187.071769,34896.790732,5.927794,325.046133,278.648700,7.034273,49.955928,3.863578,0
11.273752,244.817537,26341.410700,6.403846,328.085578,319.419408,11.922261,48.431004,4.278091,1
10.238985,159.041421,2748.146514,7.920376,356.156585,438.586783,15.429249,67.595551,3.887335,1
10.666958,188.517805,19514.726926,5.593557,285.201906,490.873265,15.114153,54.756688,4.891609,1
6.731475,209.609988,25662.250355,6.986390,345.649837,413.593052,16.290728,58.134795,3.829765,1
9.853899,147.602973,33071.304645,4.053593,308.686892,362.667109,12.637489,66.805408,2.922075,1
4.257784,237.227480,19133.449459,5.883235,378.367685,409.331807,15.175276,71.045757,3.275828,0
12.116177,218.826479,24909.229048,6.033231,307.168204,427.910238,15.257306,68.847553,2.475376,1
11.031119,194.782597,5332.455244,6.929586,,320.111700,12.247630,76.374716,4.724609,0
13.189820,130.779804,22129.442879,11.157194,292.157415,311.736050,17.799526,68.197257,3.157722,0
10.717795,,18555.467905,12.280734,350.786081,280.860307,13.522296,,2.318144,0
10.196868,224.518054,25901.942575,4.929486,384.516108,515.451020,6.291195,63.608264,3.037519,0
2.652791,219.589690,19626.851822,9.438564,232.931407,469.530120,13.287926,84.610572,4.700430,0
7.969751,170.148218,18364.386897,8.749706,346.445295,467.665010,13.842698,,2.755344,0
1.060833,,19293.778305,9.341651,322.176138,406.157316,13.083640,67.611443,4.188403,0
12.839085,199.612943,26131.402058,8.873669,334.497769,510.915734,12.889055,69.733034,3.645328,0
11.172607,161.684875,33256.170771,7.069056,313.783500,416.230629,15.690305,63.878154,3.848672,1
7.486338,146.995888,28620.151046,8.004345,298.667772,492.968674,15.008843,58.295989,3.727718,1
11.659917,244.765744,30480.763458,8.772450,381.559330,346.859983,13.379893,60.360248,5.152404,1
12.163613,198.762514,11663.327041,5.511085,333.372009,463.972537,11.621991,53.397620,3.181056,0
5.006977,210.225168,7914.707930,7.060037,288.999230,470.974851,8.810803,46.303089,3.383363,0
9.421867,190.609957,10827.089916,7.736575,300.575265,462.519702,16.043108,60.673894,4.848956,0
1.843618,,11029.623132,10.053211,275.300148,401.984572,11.176698,78.141093,4.178133,0
0.692567,229.292436,25356.908458,8.596118,371.513717,360.823681,12.824311,58.151713,3.510418,1
10.828599,193.383127,19459.586461,5.574429,352.623613,449.373454,16.056497,41.315363,3.646121,1
3.051223,184.619878,18048.382662,7.899549,255.949428,457.390879,11.229291,41.359830,3.578733,0
5.672359,,40951.499786,7.055662,295.284432,463.634105,15.254533,58.541705,3.042235,0
6.853342,227.063934,18214.643630,6.763864,,411.975366,10.830701,63.756457,3.430460,0
13.223417,202.666182,28683.429455,7.140079,337.228950,420.944402,19.398878,78.659774,3.735209,1
10.891923,160.334078,21205.833547,6.538458,324.231813,331.504833,14.242298,78.655532,4.005618,1
7.683046,240.771595,10952.744517,8.235030,297.779835,377.172936,12.751467,71.389877,3.430671,0
11.322725,199.179940,5655.470540,8.071872,334.966688,577.289790,6.509591,63.371858,5.021669,1
3.487563,214.197589,15350.939529,7.295142,329.425806,423.049545,10.713469,38.716519,4.346989,0
1.202501,243.786872,24462.599656,7.995385,301.894888,416.144490,16.451853,73.100366,4.093486,1
3.569610,214.549969,25483.218477,5.604150,352.588643,465.590082,18.206652,49.396515,2.917849,0
8.340095,224.469856,32130.311447,8.009087,293.389840,481.573072,17.760282,76.132940,4.394035,0
4.706524,195.697661,25570.065327,7.998542,269.065611,351.236557,12.314699,65.920944,3.620925,0
13.837320,217.468872,37515.135502,6.790157,292.962301,458.357386,11.992765,78.740682,3.743250,1
7.731846,227.140044,14563.382678,7.609037,402.791362,427.724229,16.082386,93.667632,3.684529,0
7.956098,210.960293,14658.094524,5.935499,305.265519,435.711261,15.578153,67.163859,3.483694,0
10.386868,195.522360,28011.840913,7.537179,,445.888374,12.575717,76.973934,5.148856,1
7.210381,192.911488,19632.749383,5.857908,,270.699512,12.449792,85.056778,3.590511,0
2.432681,189.735676,30599.061892,10.178553,340.643878,367.329793,11.232462,68.958966,5.237216,1
2.819626,206.275521,35392.983574,6.273662,279.387917,437.612253,18.583103,102.204384,3.957870,0
6.352209,183.008974,24433.741130,8.161522,277.379974,448.906212,13.827807,47.028445,3.545525,0
3.541025,215.995007,18030.179978,6.939701,296.313164,570.398192,14.181388,66.926596,4.243874,0
2.899666,183.681017,-1133.368561,8.699880,251.820539,481.437614,19.132529,41.841560,3.174821,0
5.149128,229.867746,18798.974809,6.257637,273.499740,594.041011,10.934704,103.356636,4.482584,0
11.230869,201.938024,23737.793580,7.306484,373.422152,334.662696,16.119428,87.130244,3.141375,0
12.109031,177.679433,9098.175129,6.561249,347.773404,497.566727,12.592108,90.759952,3.940550,0
3.687060,,24994.078208,7.105121,350.199863,594.441299,19.628931,75.510865,4.250442,0
2.767024,163.757191,23406.454487,7.715139,311.028794,513.030720,21.721568,69.956629,4.588226,1
0.503506,293.082384,22829.813941,10.951818,342.382337,485.729593,17.619739,62.503241,4.821775,0
0.129823,176.172537,29544.157693,9.657325,269.447081,450.267954,16.252736,,4.099644,1
5.134443,193.670224,34982.494193,5.703658,338.557710,518.326154,15.793056,76.997376,4.258581,1
2.710742,242.569729,11983.937538,7.537836,336.055429,414.535633,13.464943,83.515583,3.764766,0
7.050797,180.395506,19820.889221,9.000345,286.901060,322.688597,12.162552,58.429441,4.363138,0
1.839877,168.952104,24105.063426,9.342283,303.988259,336.855089,13.100447,54.220480,4.466393,0
8.774626,167.061208,35298.407179,8.466658,300.399183,214.259755,15.220390,99.917142,3.049202,0
7.802389,233.672574,22018.010593,7.513584,385.798739,402.050973,16.585938,55.983948,3.638570,0
12.794789,162.235503,27048.672294,7.523875,294.654996,431.750000,8.708288,88.325786,4.103177,1
11.349708,251.280438,22392.804002,8.409359,285.270927,243.927482,15.105993,57.284593,3.301512,0
1.702604,217.437008,23318.950679,6.607875,380.123527,526.451611,8.412266,74.348047,4.392221,0
7.657832,193.901926,23601.104594,8.393432,359.094177,425.441932,17.566364,44.203232,2.586983,1
5.138148,233.690347,31629.064416,8.361891,289.371722,342.270001,13.957714,103.000841,4.311002,0
0.575798,197.741303,26226.549741,7.103399,362.097120,342.948022,25.037504,74.365799,3.146139,1
7.701737,188.901148,29704.896501,4.935992,354.144038,376.685451,20.435694,66.609313,3.646105,1
13.659530,157.821665,22526.169347,7.698929,370.789419,496.963485,13.543054,82.638967,4.292163,1
2.033269,152.318568,18849.591755,6.421896,304.509720,476.752255,15.927470,53.348195,4.324576,0
0.069625,205.271135,20806.790332,7.644709,345.563123,427.173496,16.789390,78.114451,4.870126,1
2.776999,133.481382,30195.540687,6.724245,315.490166,446.969764,16.090969,,4.253029,0
6.016372,147.869712,22273.857950,7.410812,403.310588,383.915159,9.969899,40.966045,3.595986,1
3.699296,,7625.828908,6.730875,273.190328,380.702339,13.459937,82.208966,2.230146,0
9.706111,194.919818,25430.371492,8.856470,289.754155,462.422731,14.032819,73.628176,3.587030,1
3.741673,152.897420,10851.757761,5.743863,324.858706,437.008890,13.957482,68.947141,4.096193,0
12.077760,190.615977,1202.961166,9.332042,303.290893,450.537403,14.497765,56.275916,3.018461,0
1.795723,276.158586,20196.686802,7.568452,316.709277,413.792154,12.585197,78.207463,4.026023,0
2.175618,196.850720,36261.667173,6.625023,373.282329,512.009973,22.976008,71.811672,3.673136,0
13.571282,251.476588,28626.969711,8.988309,332.838068,474.900796,13.196441,44.970592,5.217369,1
1.026080,200.584061,26441.445472,11.053788,342.893216,415.819479,13.570544,43.732765,3.307789,0
10.569998,160.775102,13613.065632,5.606009,406.795359,534.179137,8.830271,65.843977,3.029824,1
1.172749,177.664042,11171.170170,6.221584,284.761624,331.754304,13.056919,63.462811,4.517053,1
2.222362,174.495420,11576.369100,7.455437,419.526484,273.384743,11.163350,50.658562,4.368069,0
8.745932,,17284.046118,8.159120,284.989135,244.404092,15.058053,66.358650,3.098306,0
11.547710,,14167.026838,7.685128,309.966253,459.190555,10.901583,34.181442,6.039480,1
8.635703,200.539090,21609.731847,8.341865,356.178982,446.702413,17.861963,74.109186,3.423490,0
13.948383,182.300966,22827.186000,6.573670,377.798839,435.491997,11.850251,45.860013,3.513728,1
13.807711,169.986682,12704.097561,9.244500,333.984000,584.692859,10.718847,43.285091,4.461436,0
2.095555,181.703638,25426.304950,7.460584,413.976701,425.857739,11.752526,70.992874,4.402148,1
6.529097,166.541818,1237.009297,11.009848,211.168798,336.892945,9.166466,,3.839842,0
6.571258,169.545824,15465.728503,6.283975,356.604485,524.168799,12.467154,92.727612,4.885922,0
2.612987,273.115551,15808.441669,7.208455,373.654272,327.923788,16.884898,69.362331,3.868990,0
9.222136,222.807156,13983.155535,7.597975,413.571116,346.396601,8.405248,61.056033,3.760682,0
12.178921,161.302050,18752.392095,6.661128,377.686178,632.166197,13.174189,54.043068,3.921604,0
10.350406,194.944632,18585.875686,8.754340,364.737435,463.622682,13.921406,86.142272,3.185215,0
11.044769,205.012766,22941.365138,5.288237,390.841791,415.070502,5.780410,74.265527,4.263315,0
3.652535,193.019667,24192.086379,6.213144,303.547937,466.002310,10.971244,,4.461879,1
7.922568,172.779826,5215.238873,10.492743,297.313470,353.788682,13.467791,79.222530,2.840618,0
2.480688,205.512533,28767.931683,6.968124,334.597786,533.593850,16.274293,,5.672581,1
10.685383,198.390232,24642.973677,7.063826,322.126076,347.953944,17.458479,66.517828,4.399055,1
13.024980,209.531818,31851.678772,9.419472,253.774521,442.369325,13.127887,64.157235,2.384694,0
6.972106,229.627136,33676.357406,6.120398,329.512467,276.686961,12.310127,63.332725,5.702732,0
7.252019,176.713106,36486.696055,4.431183,355.479767,446.665587,15.807549,81.616335,4.250367,0
10.340882,200.267771,32501.154852,6.485000,374.357919,480.140193,20.048545,67.673065,4.599760,1
12.511579,178.898462,20912.697073,5.302980,371.594235,567.360076,12.240404,102.500994,5.295537,0
